Date,Close,High,Low,Open,Volume
2006-09-14,1114.2764892578125,1191.5755991182984,1101.6326908800272,1191.5755991182984,740
2006-09-15,1225.72314453125,1225.72314453125,1042.1496157596953,1101.5368181283545,484
2006-09-18,1108.2899169921875,1330.465087712746,1103.1652818967991,1330.465087712746,2843
2006-09-19,1059.4871826171875,1120.6943594817933,1048.8549774637295,1065.3780353278842,801
2006-09-20,1021.0289916992188,1066.0962707600847,1014.371923391671,1066.0962707600847,415
2006-09-21,1012.025146484375,1082.3797857903253,987.5518222564826,1082.3797857903253,469
2006-09-22,978.9310913085938,1066.096188479907,967.4367927805084,1066.096188479907,531
2006-09-25,957.8582153320312,983.7203871459961,937.1205615848825,978.931096069336,192
2006-09-26,981.4693603515625,990.4253105189188,948.2795526244968,977.973154777385,385
2006-09-27,989.0844116210938,1000.9618773790323,957.8582558651027,957.8582558651027,96
2006-09-28,961.8333740234375,981.8046949202632,949.5727417944992,981.8046949202632,331
2006-09-29,1009.58251953125,1009.9656861876288,974.1417669480848,974.1417669480848,380
2006-10-03,968.92138671875,981.3256612845953,959.7738532036744,967.436718299113,3429
2006-10-04,920.5496215820312,972.2260837352436,920.5496215820312,972.2260837352436,888
2006-10-05,963.6054077148438,966.5747449299465,938.7010930025317,947.3218173260243,403
2006-10-06,972.609375,985.6362249474251,933.9118749501843,933.9118749501843,59
2006-10-09,987.5518798828125,991.3833129764413,967.4368561412615,967.4368561412615,82
2006-10-10,975.339111328125,996.1725271605696,972.7050012803447,996.1725271605696,214
2006-10-11,959.0556030273438,981.8047371815504,940.6168311339342,972.2261543797792,191
2006-10-12,951.584228515625,994.1610366627905,938.7967866286231,938.7967866286231,26
2006-10-13,983.1932983398438,1005.7509010334323,955.0801893961619,977.0151610039056,798
2006-10-16,978.212646484375,1053.643976629437,909.9652525436046,1020.1189410094094,555
2006-10-17,963.6054077148438,1003.8354545578094,959.7739746821804,959.7739746821804,210
2006-10-18,977.0152587890625,981.8045492733227,938.7009349149816,958.815954948874,91
2006-10-19,1004.4579467773438,1005.751031861672,941.0956083848503,958.8159837081273,158
2006-10-20,977.9732666015625,977.9732666015625,977.9732666015625,977.9732666015625,10
2006-10-23,1007.6668090820312,1029.6975473034065,983.72035449358,1015.3296745503357,67
2006-10-26,1000.9617309570312,1023.9503257349917,1000.9617309570312,1023.4713966771176,28
2006-10-27,986.641845703125,1012.4560763767499,952.1110122218442,958.8160193501672,246
2006-10-30,1003.5479125976562,1024.8124331665394,981.8045798914521,985.6360123983455,52
