Date,Close,High,Low,Open,Volume
2019-09-12,279.1663513183594,292.7132896832302,272.43017335593373,292.7132896832302,2690
2019-09-13,278.9425964355469,282.3728420410958,237.48153184853092,282.3728420410958,4726
2019-09-16,277.6501159667969,279.39008983588155,271.06307203383346,271.06307203383346,1008
2019-09-17,279.39007568359375,285.8528354413993,271.0630583033443,285.8528354413993,2196
2019-09-18,281.6271667480469,283.3671404172758,272.4550137659937,283.3671404172758,610
2019-09-19,277.8489685058594,280.682615821047,272.92731623985014,278.8929406385354,540
2019-09-20,281.4532165527344,285.85285266977456,273.4244677710887,273.4244677710887,7618
2019-09-23,282.0000305175781,288.31365560344227,271.83360642508336,288.31365560344227,7030
2019-09-24,293.0115966796875,298.2563687192579,281.1300493024036,288.33851210502934,6628
2019-09-25,288.1645202636719,293.8069943980122,280.40919053077425,293.0115899682076,1726
2019-09-26,295.3729553222656,307.72675558633705,285.25623360098564,293.26013026371646,22304
2019-09-27,303.9982604980469,310.2870346879616,284.85854990250346,293.0612830148792,7688
2019-09-30,293.8069763183594,315.15894454066813,290.82416437604104,315.15894454066813,5730
2019-10-01,287.8662109375,299.2506222964885,283.4417246420539,293.3098489483939,2844
2019-10-03,290.675048828125,307.7267854766186,284.3614237360676,284.3614237360676,7780
2019-10-04,283.6156921386719,296.6157925306745,280.88144795503877,290.824154077341,4906
2019-10-07,290.0535888671875,293.30981892398404,283.39196389351696,283.39196389351696,1852
2019-10-09,293.3843994140625,298.28116981476296,284.53536710204077,295.29835811661536,1884
2019-10-10,284.0133972167969,294.801239538261,282.4474391921735,288.3633311897476,17760
2019-10-11,285.6788024902344,290.57557289030154,282.34799002585436,283.36711128737704,4568
2019-10-14,292.0173645019531,299.7726650936486,283.4168972657056,294.25447394295054,4564
2019-10-15,287.96563720703125,292.3155713038142,278.42063289182965,278.8929175194554,3524
2019-10-16,289.5067443847656,295.7955183832846,285.9025132784147,288.3384885080758,2766
2019-10-17,287.36907958984375,295.0746774234309,285.85282285887814,285.92740529758686,2110
2019-10-18,286.2008056640625,294.15497066932267,284.3613989380498,288.33848144067986,1898
2019-10-22,290.3767395019531,295.37297393531173,284.4111154312999,293.8318361780864,9366
2019-10-23,290.1779479980469,293.3098950460932,283.91402355921645,283.91402355921645,1784
2019-10-24,284.0133972167969,294.3041042270666,281.0057346526172,292.96183281829553,5738
2019-10-25,276.2083740234375,289.6559088189378,266.11653300944477,285.85281145123287,2428
2019-10-27,288.18939208984375,297.2123812264248,276.40727726037755,297.2123812264248,3158
2019-10-29,279.11669921875,292.29078839584565,275.91016955804116,279.1664006257188,2106
2019-10-30,279.4397888183594,286.6979836721946,276.90441048245464,283.3671705116681,5318
2019-10-31,285.4302673339844,288.8604829711705,275.88526274626975,279.3900608214801,5522
