Date,Adj Close,Close,High,Low,Open,Volume
2002-07-01,46.27594757080078,70.44999694824219,71.4749984741211,70.05000305175781,70.4000015258789,51318
2002-07-02,45.799705505371094,69.7249984741211,71.1500015258789,69.25,70.5250015258789,130628
2002-07-03,45.83255386352539,69.7750015258789,71.2750015258789,69.30000305175781,69.94999694824219,84620
2002-07-04,45.66834259033203,69.5250015258789,70.30000305175781,69.5,70.0,48636
2002-07-05,45.66834259033203,69.5250015258789,70.75,69.5,70.75,86260
2002-07-08,46.7028923034668,71.0999984741211,72.5,70.0,70.5,168204
2002-07-09,46.144569396972656,70.25,72.19999694824219,70.0250015258789,71.0,71802
2002-07-10,45.86540985107422,69.82499694824219,70.5,69.4000015258789,70.5,71942
2002-07-11,45.635498046875,69.4749984741211,70.25,69.2750015258789,70.25,41892
2002-07-12,45.88182830810547,69.8499984741211,70.44999694824219,69.25,69.5,42490
2002-07-15,47.26123046875,71.94999694824219,72.44999694824219,70.07499694824219,71.5,175378
2002-07-16,46.68647766113281,71.07499694824219,72.5,70.75,71.94999694824219,117466
2002-07-17,46.062461853027344,70.125,71.0,69.82499694824219,70.75,70776
2002-07-18,46.6043815612793,70.94999694824219,71.4749984741211,70.05000305175781,70.05000305175781,41178
2002-07-19,46.21024703979492,70.3499984741211,71.625,70.0,70.55000305175781,56048
2002-07-22,46.062461853027344,70.125,70.4749984741211,69.875,70.0,66966
2002-07-23,46.078880310058594,70.1500015258789,70.44999694824219,70.0,70.0,49306
2002-07-24,45.96393966674805,69.9749984741211,70.32499694824219,69.32499694824219,70.0,95986
2002-07-25,45.96393966674805,69.9749984741211,72.5,69.07499694824219,72.44999694824219,52596
2002-07-26,45.58623123168945,69.4000015258789,70.19999694824219,69.0,70.19999694824219,83598
2002-07-29,44.83083724975586,68.25,69.75,66.75,69.30000305175781,95712
2002-07-30,43.92766189575195,66.875,69.25,66.75,69.25,107696
2002-07-31,43.91123580932617,66.8499984741211,68.375,66.0,67.5,92320
