Date,Close,High,Low,Open,Volume
2019-09-19,258.0853576660156,258.0853576660156,245.7955787295387,245.7955787295387,7109860
2019-09-20,270.9844970703125,270.9844970703125,269.9688130483098,269.9688130483098,2760648
2019-09-23,284.53375244140625,284.53375244140625,284.53375244140625,284.53375244140625,34096
2019-09-24,298.75335693359375,298.75335693359375,298.75335693359375,298.75335693359375,2496652
2019-09-25,285.3970947265625,313.6838998241571,283.8227842094612,313.6838998241571,530580
2019-09-26,271.4212646484375,298.61112281023276,271.136868143509,275.2503887128336,78256
2019-09-27,264.0879821777344,279.31307400180845,258.1970155260599,270.98446597702724,7044544
2019-09-30,250.88414001464844,277.2817599132397,250.88414001464844,254.23589755206123,69396
2019-10-01,258.8572692871094,263.4278479073614,238.3404497028669,244.37360356280917,181556
2019-10-03,261.9956359863281,264.0676210177721,246.20175290981172,258.8571829657946,54700
2019-10-04,259.9643249511719,262.64572084551446,249.04572173482066,254.3374453984648,41088
2019-10-07,259.8931884765625,264.0473255039419,252.1028983070807,262.00581584378693,33696
2019-10-09,251.046630859375,261.84335766508434,247.8269172625313,259.8119894908013,63688
2019-10-10,242.0172119140625,253.9108578275476,239.90458403010098,244.01810462841559,17264
2019-10-11,234.81600952148438,243.75403007200308,233.60735529764798,242.94148274922867,82748
2019-10-14,224.1919403076172,233.61749304045227,220.40343392635478,233.61749304045227,78136
2019-10-15,228.23435974121094,261.58941211679394,220.7182982010662,220.72844016280183,1193280
2019-10-16,233.3635711669922,239.44750854919846,224.09037107269117,224.09037107269117,17496
2019-10-17,239.9756622314453,243.76416864520087,226.7006768400368,240.51397972993152,25044
2019-10-18,244.32275390625,251.88959870609023,239.70139231708586,251.88959870609023,19864
2019-10-22,241.1945037841797,251.88966256119323,229.5547786101422,251.88966256119323,28188
2019-10-23,245.38929748535156,248.00976762484714,241.35703625676334,241.7328344433513,26960
2019-10-24,245.22677612304688,252.89519160770507,243.75403407632444,252.89519160770507,4612
2019-10-25,257.1203918457031,261.030775051731,245.80568256575128,252.70216666486644,71760
2019-10-27,264.0981140136719,270.7813188147809,260.21820660295145,263.8645017649779,19848
2019-10-29,264.1794128417969,268.95312772206006,257.9837403376256,265.0935284571664,88912
2019-10-30,266.15997314453125,272.2032925118656,263.072303924379,272.2032925118656,89444
2019-10-31,271.7278137207031,273.06860283765553,268.56522258096254,268.5754675311648,165132
2019-11-01,272.48516845703125,274.09205113793666,270.4279328354202,271.2262641954937,96216
2019-11-04,269.1895751953125,276.9578964419018,258.0948684161896,272.6592151224045,53556
2019-11-05,262.6085205078125,271.63574719941937,260.99139237321754,271.63574719941937,23288
2019-11-06,264.0311584472656,273.0686297130418,260.99138147236,273.0686297130418,28080
2019-11-07,256.4777526855469,266.1088562870086,255.65895620466378,265.88369225230286,34124
2019-11-08,255.77157592773438,264.06189111386743,248.80156020209543,260.84812460468856,24232
2019-11-11,257.7775573730469,262.01481826713865,251.2885816467916,254.62518659323433,23028
2019-11-13,252.83413696289062,255.46451580193565,247.89064794562827,255.46451580193565,54100
2019-11-14,250.5107879638672,257.9618157904082,246.8875986208332,257.9515958272271,14016
2019-11-15,251.64686584472656,258.1358431391236,248.7094383807301,250.40845112359065,50200
2019-11-18,248.9755401611328,252.5987044519582,247.4914715976995,247.4914715976995,15372
2019-11-19,251.32955932617188,254.64567467656536,249.29278833434063,249.29278833434063,23096
2019-11-20,253.87806701660156,262.6289538256801,251.86178581368398,262.6289538256801,15648
2019-11-21,255.23934936523438,259.4459014804547,248.14651953624247,253.82692037528616,56868
2019-11-22,253.3458251953125,260.77638691920635,248.14646348705554,251.16577496276938,25476
2019-11-25,260.4693908691406,261.8101801291454,252.30191579505737,253.34587633204606,18524
2019-11-26,268.4219055175781,271.20580792422584,263.0280649318283,263.0280649318283,152500
2019-11-27,265.37188720703125,270.80663268392493,248.82197190478507,268.5140130270791,38632
2019-11-28,274.255859375,276.3437801633836,259.97809739989185,266.3135244389349,66972
2019-11-29,268.4423828125,276.13906334633685,264.31769128684766,276.12881839710036,23172
2019-12-02,262.4856262207031,270.2027711283112,259.76311860744465,270.2027711283112,11344
2019-12-03,258.9238586425781,263.0383049520747,254.78892243593785,263.0383049520747,15812
2019-12-04,255.0755615234375,266.0986038392417,252.80340635053645,265.16723786108753,60672
2019-12-05,255.5565643310547,261.2574538754332,253.01831565073329,261.2574538754332,8784
2019-12-06,250.40843200683594,264.06185268958814,247.68592384062146,254.7582881073427,14508
2019-12-09,242.2818145751953,255.87383783872423,239.9584851251556,255.87383783872423,15124
2019-12-10,230.15341186523438,248.29999079871996,229.26297584053285,248.29999079871996,19776
2019-12-11,227.92214965820312,238.44368593794997,226.24362742537258,232.4050638985485,14180
2019-12-12,241.44256591796875,245.43419799545956,231.97523342648418,231.97523342648418,14976
2019-12-13,231.0950469970703,240.31675176825985,229.2629999833484,233.62310096024817,48792
2019-12-16,234.2883758544922,236.4274715544348,225.15877557748087,236.4172266038825,35876
2019-12-17,232.9168243408203,237.27692438722278,225.15872483880358,231.48393089672092,15160
2019-12-18,230.2660369873047,235.40397972107112,227.21601520903388,235.21974552201337,6020
2019-12-19,228.95596313476562,233.029480574307,223.84873014350768,232.9680608439263,44508
2019-12-20,228.6796112060547,231.3099897199349,225.16901654152954,228.09622375164295,30196
2019-12-23,227.77886962890625,230.90053016527187,225.16895672145304,229.83610509220497,24728
2019-12-24,222.51812744140625,225.1689703242429,218.87447410836066,225.1689703242429,25648
2019-12-26,227.88128662109375,232.33349231074908,189.14197964328824,222.09853670234602,76000
2019-12-27,232.2311248779297,235.40396087229541,223.12201508765392,225.16900605176085,23612
2019-12-30,229.90780639648438,232.22089130665472,224.2683360189677,231.95479746089205,180428
2019-12-31,232.0980987548828,233.16254920148987,224.02272823839672,228.0860008873608,66252
2020-01-01,233.9198760986328,235.06618596099804,228.6795845937625,232.0673394103269,3180
2020-01-02,232.68145751953125,235.18902150040034,229.26299253660338,229.26299253660338,6644
2020-01-03,239.8459014892578,255.41327648252351,231.71935802702194,234.98429835043999,57012
2020-01-06,235.12759399414062,243.5816506731123,230.1841064089862,243.1824974778796,13708
2020-01-07,229.46766662597656,234.38044450200104,227.50256047310287,234.38044450200104,58872
2020-01-08,227.06246948242188,229.7849774212552,220.28693448458475,220.29715444665115,19740
2020-01-09,241.0536651611328,243.59193910395453,229.25275655910607,229.25275655910607,45632
2020-01-10,232.85546875,245.63891741542108,227.62539680495686,245.63891741542108,17744
2020-01-13,230.2558135986328,237.04159482096733,228.85362954217743,232.74291304960263,23980
2020-01-14,235.1480712890625,237.45093596980414,227.62537999863983,227.66630982011395,146164
2020-01-15,240.1427001953125,243.3871752036456,231.0131273845363,231.0131273845363,16636
2020-01-16,247.46070861816406,249.73286327832446,237.67608316022032,241.14574735985047,67456
2020-01-17,277.76641845703125,282.68944153605923,247.68589736323798,249.42583961744253,276092
2020-01-20,276.64056396484375,286.37401529462625,265.2797649306395,282.48473274237614,92184
2020-01-21,267.9306335449219,286.3740158436799,265.90410763469635,273.44726381217055,43336
2020-01-22,269.0564880371094,275.0336914510107,268.1558070464399,271.6561564767617,7864
2020-01-23,271.8404235839844,275.320308524442,260.47962274896094,266.2726176743261,58800
2020-01-24,269.9571533203125,271.8608397478777,266.10880066940587,271.8608397478777,16952
2020-01-27,267.6338806152344,271.2058956010782,262.61875168491,262.6289966369859,93616
2020-01-28,267.11187744140625,272.1884004491081,266.3135459034975,272.1884004491081,31748
2020-01-29,264.4714660644531,268.1638814684961,262.58399986260196,268.1638814684961,24232
2020-01-30,269.081787109375,280.01462106286243,265.68849305833567,270.01004659599187,85964
2020-01-31,276.198486328125,278.35412658113376,270.6392526063761,274.1460112148428,121920
2020-02-03,273.36212158203125,281.9846317321292,261.1709841636125,281.9846317321292,80912
2020-02-04,276.31195068359375,282.603488194493,273.8469157310932,278.2303639968837,43004
2020-02-05,278.3954162597656,279.5093330290017,270.93839101035104,277.4568575930446,38732
2020-02-06,281.8711853027344,286.7290874684361,276.54917849984224,276.54917849984224,73732
2020-02-07,287.66766357421875,295.8879130947931,280.5406824872984,280.5510065552395,76516
2020-02-10,303.3758544921875,308.3884663927728,290.15331725689555,292.91747309547645,117452
2020-02-11,315.96923828125,319.73384647360047,299.0955323112211,309.00729162416354,85284
2020-02-12,319.08404541015625,321.5903511302069,308.38843806264225,308.38843806264225,56860
2020-02-13,332.4923095703125,334.17349608365475,320.9509572315377,322.8177755426236,135488
2020-02-14,327.2528076171875,339.74306831890374,323.85951260514804,332.492323239415,50220
2020-02-17,319.08404541015625,328.1603606441069,313.5454353546597,326.95362831390497,31900
2020-02-18,322.7352294921875,324.89084438744976,299.09553267033147,319.7235227901695,40944
2020-02-19,333.4411315917969,343.23942676272253,322.6733309709561,326.32447509922986,365880
2020-02-20,327.8200988769531,339.6399505316419,325.9223333373788,336.0300512699937,22900
2020-02-24,317.5163879394531,331.90441331465325,313.54549921583157,331.90441331465325,58696
2020-02-25,319.56884765625,325.7056753850282,309.4198854846165,325.7056753850282,72584
2020-02-26,314.7212219238281,319.32127359896765,312.66874706565585,319.32127359896765,19272
2020-02-27,311.8848876953125,319.73384803713,304.314425365662,311.6889318607119,61712
2020-02-28,301.98345947265625,308.3884606507404,297.45562559088137,305.2633150267445,1639812
2020-03-02,291.6797180175781,314.5767821618152,281.77828487412427,308.1821065900012,125232
2020-03-03,299.77630615234375,302.61265516978375,297.4350339995334,302.44762115468876,50928
2020-03-04,299.46685791015625,305.0879854307705,294.5780341388006,298.074468524316,77636
2020-03-05,303.8296813964844,319.1046934688139,299.1058664692193,301.6740412504352,74232
2020-03-06,301.2408752441406,314.3705971494051,286.63627205976553,295.59912448497215,107344
2020-03-09,289.0496520996094,299.10579521458243,281.15944750170746,285.8213672737502,93300
2020-03-11,288.5340270996094,293.7425948810322,280.55100457222466,288.7918769897788,59560
2020-03-12,272.7226257324219,287.5541542178059,240.61515720705128,287.5541542178059,218968
2020-03-13,254.29150390625,268.16382484536604,218.1822034192361,231.03344909754614,103884
2020-03-16,240.39859008789062,251.23858325517378,231.49760775213505,244.60670490182747,27756
2020-03-17,228.77476501464844,237.63447788073486,224.94826226470605,232.12681385628207,128684
2020-03-18,204.41310119628906,235.15912255227283,196.17221539229078,228.774768727173,44472
2020-03-19,167.35491943359375,205.04226848261996,163.53874039241822,176.57563563493227,684068
2020-03-20,178.9272003173828,184.084198106213,157.04089414739153,165.02392924256597,80228
2020-03-23,161.76467895507812,176.36929144815906,161.04269939944237,161.10458084328917,80340
2020-03-24,176.5137176513672,177.93704144509687,148.52153195743531,148.52153195743531,44868
2020-03-25,193.70713806152344,194.1609563607239,175.5648182930724,182.95996028076806,134904
2020-03-26,201.59738159179688,208.3427381059666,174.33749524430723,191.22150319230795,63584
2020-03-27,197.9564971923828,208.34268439307593,193.903092405437,208.34268439307593,1973464
2020-03-30,197.76055908203125,206.27991714192746,180.2886475820446,189.98380368771518,21036
2020-03-31,207.476318359375,208.34269644682297,194.95512606475324,194.95512606475324,31364
2020-04-01,210.20956420898438,216.12980083240922,200.09153596510325,208.34273332448896,34632
2020-04-03,200.43185424804688,220.05939023926754,198.2349684481574,211.84944078694863,6592
2020-04-07,204.49559020996094,210.3952033767442,201.1229186109239,201.1229186109239,409212
2020-04-08,211.40597534179688,224.9379333371262,200.92695770745104,209.35350016767117,16164
2020-04-09,207.4247589111328,221.75090103564014,203.58795765957694,217.81095983011423,25952
2020-04-13,205.69203186035156,218.45044016130933,198.83322436709042,218.45044016130933,15052
2020-04-15,202.93814086914062,213.16963034243008,200.0914810790703,210.19919507172438,51464
2020-04-16,192.51071166992188,205.8054533973376,191.04612945412984,198.02869885145995,53988
2020-04-17,198.24530029296875,203.1857065385448,191.85062323439524,195.96590985951022,37792
2020-04-20,190.0972442626953,198.699118834103,185.82724770376223,191.8403119810182,29824
2020-04-21,181.28907775878906,187.35371161004198,180.4949052119865,185.65190250375753,46316
2020-04-22,180.71148681640625,182.5576942651755,177.8648269832176,177.8648269832176,28172
2020-04-23,194.03721618652344,197.0385865725543,185.35282380329224,195.55336859679164,20500
2020-04-24,183.63037109375,192.34569694448317,181.52631357740125,188.33355033655383,11860
2020-04-27,181.6500701904297,191.68559210115922,179.92763810625357,191.68559210115922,11816
2020-04-28,185.38372802734375,193.69680455459311,175.13161561964807,179.92762276117554,39668
2020-04-29,183.02188110351562,191.73720877511158,179.91737045098918,179.91737045098918,133420
2020-04-30,196.59510803222656,200.0915557775391,185.44567901444088,185.44567901444088,74956
2020-05-04,189.2205352783203,214.0669498508654,185.889122702338,190.9223443231477,139904
