Date,Close,High,Low,Open,Volume
2023-07-14,201.20079040527344,220.41241951769726,199.16546261504828,213.46247836173384,30232142
2023-07-17,198.8427734375,204.77505066200024,191.1233806178669,201.54829228793236,5901876
2023-07-18,193.75442504882812,201.87096650722006,192.1162306919429,197.57689874778623,2018980
2023-07-19,191.22267150878906,196.03797876076973,190.80070776849283,194.59835113182024,1124340
2023-07-20,180.77294921875,191.12340138883266,179.4326123767348,190.13055255044912,2141732
2023-07-21,186.15914916992188,189.53482901500166,177.94333144642414,179.68081683867675,2807828
2023-07-24,184.42166137695312,189.60930232615945,181.19490283334562,186.30806800411716,1969514
2023-07-25,187.42501831054688,188.2937609741629,183.70183546647826,186.0598512677217,1014816
2023-07-26,190.3291015625,194.54870873265048,187.84697969770562,188.16965251019496,1702416
2023-07-27,190.92481994628906,192.09142027147377,188.88947695442826,190.8751744782593,571040
2023-07-28,205.49488830566406,207.5054010840504,190.62697133080226,190.92482900344075,4297024
2023-07-31,206.09056091308594,211.476768010903,205.02325161620405,207.70394001176066,2198476
2023-08-01,201.9206085205078,208.3741252034005,201.0518658901184,206.51253385256607,1029376
2023-08-02,194.15158081054688,202.7149014873957,192.51337124343468,201.00223129215792,1491660
2023-08-03,192.11624145507812,197.00602479078097,190.72625920467695,197.00602479078097,700610
2023-08-04,195.56639099121094,198.3960008736356,193.63032378521478,193.9530117526607,536828
2023-08-07,195.59121704101562,200.03422155904912,194.35015601918178,197.427993413198,393822
2023-08-08,195.11959838867188,197.4776142165069,192.88568865703868,196.55924122434922,527138
2023-08-09,198.8427734375,201.9454257202576,192.4885476222802,194.796917890718,772356
2023-08-10,193.45660400390625,206.36363902198423,191.61982757608055,197.77548740092197,1699122
2023-08-11,197.15493774414062,200.1583143063915,192.66230320472516,194.54870977218067,1082594
2023-08-14,201.52349853515625,203.7325781053242,194.1764080593843,198.52012171662972,950398
2023-08-16,197.57691955566406,205.2466829198918,196.5840707136758,203.43472166352637,1099960
2023-08-17,201.3000946044922,202.541155606986,196.65852342523135,200.0342184418167,844184
2023-08-18,202.04473876953125,210.60806000730622,201.3001021401595,203.53401202827473,2019334
2023-08-21,204.60130310058594,208.3493162211664,199.11581981739366,206.01611559909196,1337782
2023-08-22,205.24667358398438,207.85290167565594,203.60846397941717,204.99846138477756,798986
2023-08-23,207.70394897460938,214.6042445413848,204.75023312553174,206.7607457215398,2165990
2023-08-24,209.78895568847656,211.94840487095362,208.02663996843805,208.92021298343053,855058
2023-08-25,206.09056091308594,209.91303437596733,204.10486356087088,208.79607961534637,799932
2023-08-28,205.3211212158203,210.31018004417342,204.08006029835244,208.37412804285742,465914
2023-08-29,200.82847595214844,207.67914145467014,200.30723641539635,207.45574442482226,538590
2023-08-30,201.32489013671875,203.63327549603997,198.5945561974234,202.76453287899145,458644
2023-08-31,202.0943603515625,205.7430824340976,198.56974435925196,202.54113924643698,729542
2023-09-01,202.59078979492188,204.77505400773714,200.70436808638217,203.01275354220508,386904
2023-09-04,200.75401306152344,204.75023834701318,200.05902197046814,203.53399257541423,467514
2023-09-05,193.60549926757812,202.5411376953125,193.13389006846896,202.5411376953125,1266874
2023-09-06,197.8499298095703,200.90295185427672,194.59835619324997,195.591204949338,924210
2023-09-07,196.65850830078125,199.56259385320578,195.61601410892766,197.57689640193013,419564
2023-09-08,199.56259155273438,201.05186462402344,197.08046976725262,197.57689412434897,755702
2023-09-11,197.5520782470703,200.87811233770427,196.65850531774893,199.0661664708337,477950
2023-09-12,196.0628204345703,199.23993352565944,188.6412696857497,197.5520936162999,870536
2023-09-13,199.21510314941406,202.54115264736384,193.75443481823513,196.83227211931316,820232
2023-09-14,206.7855682373047,208.49823839830148,199.51295414215502,201.00222727357146,1205278
2023-09-15,237.66317749023438,242.75152750438562,207.9521746215734,207.97700493095672,13090612
2023-09-18,234.98248291015625,239.1276295061615,228.9260994244117,234.2378463414009,2807750
2023-09-20,232.59963989257812,245.58114970019474,230.48983625305644,234.13855851839855,1680600
2023-09-21,242.20545959472656,252.6800173723145,232.20251105284893,232.3266171517548,4175046
2023-09-22,248.11289978027344,251.38930372766424,238.28370308777082,242.5033103299501,1740832
2023-09-25,260.4490661621094,265.5870464360426,254.1692855612221,254.3926825947279,3278960
2023-09-26,264.3956298828125,267.8954462291539,258.1406944072954,263.10493853051264,1420666
2023-09-27,302.1238708496094,310.98506436769986,263.5020594677832,264.59419918281486,10037758
2023-09-28,312.002685546875,334.58999213777844,304.6804268168569,304.80453289702666,11233364
2023-09-29,306.0704650878906,315.05576512261587,296.6135861013477,314.7827074566058,1944170
2023-10-03,318.8037414550781,326.54794962834336,298.8474754093998,303.34010996822803,1875140
2023-10-04,324.8849182128906,335.03680211450205,312.77215209127047,319.6972777546748,1916578
2023-10-05,316.71875,331.01576588370585,313.24377938871476,327.64008620689657,990480
2023-10-06,319.9951477050781,323.51977903199236,316.71875887097644,316.71875887097644,543102
2023-10-09,301.8012390136719,319.9951762378937,298.4751892646998,318.1087694591662,921048
2023-10-10,305.8470458984375,318.20802497914144,303.91100901186536,305.3009912046365,1232144
2023-10-11,323.0978088378906,327.6401042206865,307.8079433674601,309.12348014808254,1520222
2023-10-12,326.0019226074219,340.5471520505888,322.1298181920795,324.16514619392785,2065152
2023-10-13,323.0233459472656,331.8100634194693,317.2648050341539,326.3990256277302,721012
2023-10-16,328.35992431640625,331.1150736671115,317.26482083476293,324.14031693084337,948668
2023-10-17,332.10791015625,345.41207747782823,328.9804426227182,332.6043345361547,1305690
2023-10-18,337.4444885253906,339.0330526776182,330.1967043487376,334.4163117815671,604984
2023-10-19,340.9690856933594,342.53283466701026,332.60434670564763,339.23160030012093,583326
2023-10-20,346.1567077636719,359.41124452637706,340.07550922023523,340.74570030054394,1009454
2023-10-23,315.17987060546875,352.5606226870017,311.5559481663644,347.32335121178653,1502256
2023-10-25,306.91436767578125,324.6615389566695,302.81886661096087,319.20087087024234,687358
2023-10-26,304.77978515625,310.2652690532428,288.9190185423797,308.1554652236807,762822
2023-10-27,310.662353515625,320.1937071367733,307.8327286485022,307.8327286485022,417956
2023-10-30,328.1116943359375,330.59381619293174,312.7473539812753,312.8962752328271,525452
2023-10-31,334.1680908203125,336.57573699619815,327.6649131205753,334.06879988227445,497996
2023-11-01,330.4449157714844,343.5505018229413,325.1827989233475,337.0721694276825,603398
2023-11-02,337.09698486328125,342.0364137339665,331.2888132871759,336.60056046018406,598316
2023-11-03,370.80419921875,370.80419921875,338.58624461824365,339.25643571539825,3581120
2023-11-06,359.3367614746094,388.6257987641947,356.4575062416026,388.2038501772157,2307630
2023-11-07,352.6102294921875,366.7086939414719,343.20298147299053,361.39694703913324,1240236
2023-11-08,345.1886901855469,360.404109978623,343.0788865114296,354.9434416456136,804080
2023-11-09,348.390625,354.347717580106,342.65692945151585,347.0502731096082,760618
2023-11-10,326.3493957519531,346.504213226784,313.7402045262571,346.504213226784,1824432
2023-11-13,345.46173095703125,354.943424297552,334.11841593099564,342.5328150563788,1152024
2023-11-15,344.94049072265625,350.9720594510639,336.07932708397493,350.9720594510639,801192
2023-11-16,341.6640625,348.9118459668975,340.54710770069016,346.504199963676,532586
2023-11-17,335.9552001953125,341.98676855054606,331.5618565385748,341.53997448743996,491390
2023-11-20,347.81976318359375,356.43271428509206,338.2635936153653,338.561436131522,1038632
2023-11-21,351.896240234375,354.6802084481289,344.5138135104947,351.4736885309087,439872
2023-11-22,349.4105529785156,369.8676253055232,345.50806396147664,353.31307233820024,1466058
2023-11-23,368.5750732421875,376.80263294286544,350.47938775170826,351.4239542671039,1959768
2023-11-24,363.5540466308594,380.2080337297648,361.06837691460487,370.3647877219264,886746
2023-11-28,361.7146301269531,368.82366949779305,358.9803935512906,365.1200157040481,399204
2023-11-29,358.6572570800781,365.1945496386491,352.96506787469656,363.40487974141297,402196
2023-11-30,357.4889831542969,371.3341807770229,356.27102934683415,358.95553425982996,514424
2023-12-01,365.2939758300781,369.81791242880223,358.20981790675864,358.20981790675864,613486
2023-12-04,384.1105041503906,390.25009542544024,368.17733903756795,375.3360790397546,1409510
2023-12-05,373.8943786621094,386.099039678838,365.3934014590982,386.099039678838,833546
2023-12-06,368.2022399902344,381.79884019609705,365.64198823467365,375.23666656169746,386952
2023-12-07,361.8886413574219,371.83131970865185,357.9364206442787,369.07223253471483,522060
2023-12-08,358.4583740234375,366.5616501066306,351.9707830318454,363.0071611106947,491808
2023-12-11,360.7949523925781,365.39344127942803,357.3398654847398,359.57696818645053,357984
2023-12-12,376.40496826171875,379.0646226574036,361.6152338039381,362.4106359570456,1121372
2023-12-13,370.3150634765625,383.7873803652801,367.95367739270876,375.7089542889384,584924
2023-12-14,378.0455017089844,409.2655063265232,370.36477645096846,373.3475800197011,3751642
2023-12-15,372.2538757324219,386.496774773323,367.87910327551265,381.22713698027496,908680
