Date,Close,High,Low,Open,Volume
2023-09-18,1073.4034423828125,1106.5309737561167,967.8841172310742,970.8775732637476,12824837
2023-09-20,1059.4339599609375,1086.325124068094,1027.8529750795149,1042.7204974421284,1484025
2023-09-21,1050.0543212890625,1076.5962702206862,1030.048132547672,1047.6595324206708,652460
2023-09-22,1061.4794921875,1066.5184031147667,1045.6639696841758,1052.698639647031,458605
2023-09-25,1075.6484375,1117.5568181818182,1047.5100020495329,1062.6767958603896,776662
2023-09-26,1098.49853515625,1109.4745398966895,1076.696222828092,1077.6441017886089,280826
2023-09-27,1089.867431640625,1105.533135884685,1067.86548146085,1098.2491327473979,248053
2023-09-28,1098.49853515625,1121.1489689444543,1084.6787717302298,1090.5658041023325,206452
2023-09-29,1073.702880859375,1141.5046140658844,1067.7159685478407,1117.556964819747,241694
2023-10-03,1083.4315185546875,1095.0560081657584,1052.0500495188235,1075.5985448559916,251254
2023-10-04,1108.227294921875,1117.5568748286107,1083.6310411284564,1083.6310411284564,255981
2023-10-05,1122.24658203125,1136.116285566472,1107.5786966619353,1107.5786966619353,117981
2023-10-06,1151.732177734375,1162.5086678850823,1120.4505873912854,1124.5416194989305,134120
2023-10-09,1079.7396240234375,1137.5133528860927,1059.783249411401,1137.5133528860927,198187
2023-10-10,1068.663818359375,1096.4032266985357,1053.696537990196,1087.3729188208488,66397
2023-10-11,1053.646484375,1086.6244372765839,1048.956785754829,1077.5941303755858,54819
2023-10-12,1071.208251953125,1079.6397707572964,1052.5989099170654,1053.6465464088553,54870
2023-10-13,1056.68994140625,1074.550919450883,1046.7117549907048,1074.550919450883,139060
2023-10-16,1049.755126953125,1068.5140439099182,1044.217184895469,1056.6899176343063,41479
2023-10-17,1043.3690185546875,1057.1887814741247,1042.4210178248911,1056.6898721860293,36254
2023-10-18,1044.965576171875,1065.670313059501,1042.3712720551962,1042.3712720551962,301348
2023-10-19,1052.10009765625,1056.6900394725644,1037.7814231819018,1043.269426219767,72324
2023-10-20,1031.8441162109375,1057.6876404661502,1022.7639919601924,1043.3190292914664,32483
2023-10-23,1002.1591186523438,1038.9287108794147,993.2286906178779,1027.7531909230295,124536
2023-10-25,1019.3714599609375,1029.1999488348315,1004.3543021736012,1012.6861240457481,343573
2023-10-26,1010.0419311523438,1031.5449718387224,998.8164713099493,1019.3715111938825,53385
2023-10-27,1027.404052734375,1046.6618806354008,1010.9400441215805,1019.770715289453,39186
2023-10-30,1020.6188354492188,1038.6793296029157,1016.7772578055605,1038.6793296029157,25194
2023-10-31,1030.8963623046875,1047.4101878749032,1007.796836203184,1007.796836203184,43961
2023-11-01,984.9967041015625,1038.9786686725035,974.7690629453626,1030.896361973289,110080
2023-11-02,1008.3954467773438,1012.5862970527199,990.3848333353009,1010.7902357638484,74090
2023-11-03,1015.879150390625,1022.7141838306699,1002.8077503439634,1019.7207887615115,33299
2023-11-06,1001.211181640625,1023.8117967054244,997.8185741277855,1015.8291872103895,54363
