Date,Adj Close,Close,High,Low,Open,Volume
2025-07-09,297.8328857421875,307.6300048828125,309.1499938964844,275.0,281.04998779296875,67262152
2025-07-10,327.61328125,338.3900146484375,338.3900146484375,306.5,313.0,36387648
2025-07-11,323.3437194824219,333.9800109863281,363.79998779296875,325.29998779296875,343.0199890136719,37839405
2025-07-14,320.9814147949219,331.5400085449219,343.8999938964844,321.1000061035156,328.8900146484375,13337934
2025-07-15,327.6616516113281,338.44000244140625,348.989990234375,330.9200134277344,332.79998779296875,9527734
2025-07-16,341.6030578613281,352.8399963378906,366.70001220703125,335.8599853515625,341.79998779296875,22861799
2025-07-17,327.6423034667969,338.4200134277344,361.5799865722656,336.0,355.0,9204177
2025-07-18,324.30218505859375,334.9700012207031,345.1000061035156,333.29998779296875,341.0,5033411
2025-07-21,324.61199951171875,335.2900085449219,343.70001220703125,328.6300048828125,337.04998779296875,4371907
2025-07-22,321.0007629394531,331.55999755859375,348.5,327.2200012207031,337.45001220703125,5717569
2025-07-23,330.28533935546875,341.1499938964844,344.1400146484375,330.0,333.0,4369057
2025-07-24,322.09478759765625,332.69000244140625,344.489990234375,331.1000061035156,342.8999938964844,2248901
2025-07-25,314.204345703125,324.5400085449219,334.6499938964844,322.0199890136719,332.3399963378906,1605635
2025-07-28,303.8935241699219,313.8900146484375,327.0,310.54998779296875,324.5,1859026
2025-07-29,311.2998962402344,321.5400085449219,324.29998779296875,311.510009765625,313.8900146484375,1529689
2025-07-30,315.1724853515625,325.5400085449219,333.1000061035156,321.5400085449219,321.5400085449219,2542130
2025-07-31,322.22064208984375,332.82000732421875,341.0,318.0,320.0,3358263
2025-08-01,318.4739074707031,328.95001220703125,334.8999938964844,325.5,334.75,914942
2025-08-04,313.05224609375,323.3500061035156,334.79998779296875,317.25,328.6499938964844,1564680
2025-08-05,298.1427001953125,307.95001220703125,325.6000061035156,299.79998779296875,322.0,1937207
2025-08-06,294.1732482910156,303.8500061035156,315.45001220703125,301.20001220703125,310.1000061035156,1916611
2025-08-07,291.2203674316406,300.79998779296875,305.6499938964844,295.0,300.0,1253689
2025-08-08,296.2547912597656,306.0,313.0,298.79998779296875,302.6000061035156,1483832
2025-08-11,291.1719665527344,300.75,307.70001220703125,299.45001220703125,307.0,524272
2025-08-12,291.5108337402344,301.1000061035156,309.8999938964844,296.20001220703125,300.0,1073735
2025-08-13,320.6522521972656,331.20001220703125,331.20001220703125,301.1499938964844,303.0,3510333
2025-08-14,311.842041015625,322.1000061035156,342.70001220703125,316.45001220703125,337.70001220703125,3169653
2025-08-18,307.0981140136719,317.20001220703125,329.0,316.1499938964844,329.0,982611
2025-08-19,321.6687927246094,332.25,336.8999938964844,315.20001220703125,317.8999938964844,3143322
2025-08-20,317.3605041503906,327.79998779296875,335.0,325.04998779296875,332.6000061035156,977062
2025-08-21,332.7057189941406,343.6499938964844,348.0,326.79998779296875,329.8999938964844,4815621
2025-08-22,340.4025573730469,351.6000061035156,357.5,340.20001220703125,346.5,4087651
2025-08-25,342.1452331542969,353.3999938964844,360.5,351.0,355.0,3032952
2025-08-26,324.8152770996094,335.5,352.95001220703125,333.0,352.95001220703125,1467347
2025-08-28,338.5630798339844,349.70001220703125,352.0,333.04998779296875,335.6499938964844,2144439
2025-08-29,338.6114807128906,349.75,354.79998779296875,345.1000061035156,350.95001220703125,1460187
2025-09-01,353.7630615234375,365.3999938964844,369.45001220703125,349.29998779296875,353.5,3898723
2025-09-02,356.9579772949219,368.70001220703125,381.79998779296875,365.45001220703125,369.8999938964844,2790028
2025-09-03,361.2662353515625,373.1499938964844,375.29998779296875,358.54998779296875,366.29998779296875,1648246
2025-09-04,355.3121032714844,367.0,379.0,364.0,376.0,1304165
