Date,Adj Close,Close,High,Low,Open,Volume
2019-07-04,626.3583984375,650.9749755859375,669.0,590.0,590.0,15123226
2019-07-05,637.7122802734375,662.7750244140625,673.8499755859375,652.5,656.8499755859375,2809364
2019-07-08,648.2481079101562,673.7249755859375,684.3499755859375,649.5499877929688,656.0,925882
2019-07-09,638.698486328125,663.7999877929688,676.8499755859375,660.8499755859375,670.0,351768
2019-07-10,637.5679321289062,662.625,668.5499877929688,660.7999877929688,664.9000244140625,126072
2019-07-11,637.4716796875,662.5250244140625,669.0,661.7249755859375,669.0,158714
2019-07-12,626.959716796875,651.5999755859375,670.0,622.5,662.5,390750
2019-07-15,610.5064697265625,634.5,661.5,630.0,650.0,111966
2019-07-16,602.5443725585938,626.2249755859375,637.9749755859375,625.0,637.4249877929688,109908
2019-07-17,617.7708740234375,642.0499877929688,647.625,623.1749877929688,628.4000244140625,202698
2019-07-18,608.58203125,632.5,637.5,631.0,637.5,70828
2019-07-19,589.7953491210938,612.9749755859375,636.4500122070312,612.5,635.9749755859375,91318
2019-07-22,581.1356811523438,603.9749755859375,614.8499755859375,595.0,614.8499755859375,56598
2019-07-23,582.362548828125,605.25,616.4749755859375,601.9500122070312,607.5,79746
2019-07-24,585.7542114257812,608.7750244140625,614.9500122070312,605.0,605.5,60540
2019-07-25,601.1973876953125,624.8250122070312,630.5,605.5,610.0,79544
2019-07-26,588.2799682617188,611.4000244140625,642.2999877929688,602.5,622.4749755859375,34736
2019-07-29,580.0292358398438,602.8250122070312,612.4749755859375,600.0,608.5,28834
2019-07-30,588.9776000976562,612.125,620.0250244140625,594.0,605.4500122070312,71154
2019-07-31,579.091064453125,601.8499755859375,612.0,595.5,612.0,44166
2019-08-01,585.6580200195312,608.6749877929688,637.9249877929688,600.0,630.0,591232
2019-08-02,591.5032348632812,614.75,621.0,597.0250244140625,614.5,374786
2019-08-05,572.5482177734375,595.0499877929688,612.5250244140625,592.0,612.5,94144
2019-08-06,574.0877075195312,596.6500244140625,604.25,592.75,594.0,46806
2019-08-07,577.2870483398438,599.9749755859375,603.5,596.0,603.5,202008
2019-08-08,562.90234375,585.0250244140625,600.9749755859375,551.4749755859375,598.5,85604
2019-08-09,563.022705078125,585.1500244140625,599.0,577.375,587.5,43740
2019-08-13,558.1876220703125,580.125,593.5,576.0250244140625,592.0,76008
2019-08-14,544.8854370117188,566.2999877929688,587.375,553.2750244140625,587.375,37406
2019-08-16,553.2083129882812,574.9500122070312,585.0,557.4000244140625,565.0,43936
2019-08-19,565.9813232421875,588.2249755859375,590.0,573.9749755859375,575.125,54920
2019-08-20,560.7133178710938,582.75,597.4749755859375,577.5999755859375,592.0,24648
2019-08-21,552.2701416015625,573.9749755859375,586.9749755859375,570.0,586.9749755859375,13462
2019-08-22,553.4007568359375,575.1500244140625,580.0,555.0,573.9749755859375,32894
2019-08-23,554.5553588867188,576.3499755859375,580.0,565.0250244140625,575.0,14706
2019-08-26,558.2117309570312,580.1500244140625,589.9500122070312,575.0,589.9500122070312,28192
2019-08-27,564.8267211914062,587.0250244140625,592.5,580.0,588.3499755859375,57142
2019-08-28,557.7306518554688,579.6500244140625,590.0,574.0499877929688,585.0,20426
2019-08-29,571.4417114257812,593.9000244140625,603.2000122070312,572.625,581.9249877929688,82222
2019-08-30,577.3350830078125,600.0250244140625,604.9249877929688,565.1500244140625,585.625,89992
2019-09-03,577.3350830078125,600.0250244140625,605.0,580.0,599.9749755859375,30088
2019-09-04,587.101318359375,610.1749877929688,625.0,596.5499877929688,606.9500122070312,115604
2019-09-05,594.7025756835938,618.0750122070312,624.9500122070312,608.6500244140625,617.3499755859375,247540
