Date,Adj Close,Close,High,Low,Open,Volume
2006-12-19,4.152828693389893,5.389999866485596,5.784999847412109,5.014999866485596,5.300000190734863,63443000
2006-12-20,4.010292053222656,5.204999923706055,5.53000020980835,5.175000190734863,5.364999771118164,12663000
2006-12-21,3.875459671020508,5.03000020980835,5.255000114440918,5.0,5.224999904632568,5408000
2006-12-22,3.7637410163879395,4.885000228881836,5.090000152587891,4.829999923706055,5.074999809265137,3637000
2006-12-26,3.5788280963897705,4.644999980926514,4.954999923706055,4.590000152587891,4.800000190734863,5168000
2006-12-27,3.6404662132263184,4.724999904632568,4.925000190734863,4.599999904632568,4.704999923706055,7270000
2006-12-28,3.5403048992156982,4.59499979019165,4.815000057220459,4.574999809265137,4.800000190734863,2149000
2006-12-29,3.6443183422088623,4.730000019073486,4.800000190734863,4.525000095367432,4.650000095367432,3824000
2007-01-02,3.8716068267822266,5.025000095367432,5.239999771118164,4.679999828338623,4.75,9498000
2007-01-03,3.8793106079101562,5.034999847412109,5.150000095367432,4.885000228881836,5.050000190734863,4564000
2007-01-04,3.82537841796875,4.965000152587891,5.139999866485596,4.945000171661377,5.034999847412109,2702000
2007-01-05,3.7483317852020264,4.864999771118164,5.045000076293945,4.824999809265137,4.855000019073486,1454000
2007-01-08,3.6635797023773193,4.755000114440918,4.949999809265137,4.710000038146973,4.920000076293945,1906000
2007-01-09,3.6366140842437744,4.71999979019165,4.84499979019165,4.679999828338623,4.824999809265137,851000
2007-01-10,3.6173532009124756,4.695000171661377,4.849999904632568,4.670000076293945,4.744999885559082,1054000
2007-01-11,3.6674325466156006,4.760000228881836,4.920000076293945,4.679999828338623,4.679999828338623,1922000
2007-01-12,3.8369367122650146,4.980000019073486,5.059999942779541,4.760000228881836,4.800000190734863,3615000
2007-01-15,4.256841659545898,5.525000095367432,5.739999771118164,4.949999809265137,4.985000133514404,15101000
2007-01-16,4.071928977966309,5.284999847412109,5.644999980926514,5.25,5.570000171661377,5359000
2007-01-17,4.226022243499756,5.485000133514404,5.630000114440918,5.320000171661377,5.369999885559082,4532000
2007-01-18,4.133565902709961,5.364999771118164,5.650000095367432,5.329999923706055,5.579999923706055,2138000
2007-01-19,4.052667140960693,5.260000228881836,5.454999923706055,5.215000152587891,5.449999809265137,966000
2007-01-22,4.091190814971924,5.309999942779541,5.5,5.269999980926514,5.380000114440918,824000
2007-01-23,3.9486536979675293,5.125,5.324999809265137,5.090000152587891,5.324999809265137,928000
2007-01-24,3.8908681869506836,5.050000190734863,5.260000228881836,5.025000095367432,5.235000133514404,1124000
2007-01-25,3.9948818683624268,5.184999942779541,5.300000190734863,5.074999809265137,5.099999904632568,929000
2007-01-29,3.9948818683624268,5.184999942779541,5.300000190734863,5.125,5.204999923706055,704000
2007-01-31,3.964064359664917,5.144999980926514,5.25,5.099999904632568,5.139999866485596,502000
2007-02-01,3.8793106079101562,5.034999847412109,5.199999809265137,5.025000095367432,5.199999809265137,441000
2007-02-02,3.8908681869506836,5.050000190734863,5.190000057220459,5.025000095367432,5.025000095367432,560000
2007-02-05,4.09889554977417,5.320000171661377,5.429999828338623,5.045000076293945,5.119999885559082,2274000
2007-02-06,4.272251129150391,5.545000076293945,5.784999847412109,5.369999885559082,5.375,13020000
2007-02-07,4.129713535308838,5.360000133514404,5.690000057220459,5.324999809265137,5.59499979019165,3427000
2007-02-08,4.010292053222656,5.204999923706055,5.460000038146973,5.175000190734863,5.400000095367432,1130000
2007-02-09,3.8793106079101562,5.034999847412109,5.25,5.010000228881836,5.239999771118164,1071000
2007-02-12,3.5826804637908936,4.650000095367432,4.980000019073486,4.599999904632568,4.925000190734863,1272000
2007-02-13,3.6135001182556152,4.690000057220459,4.800000190734863,4.610000133514404,4.650000095367432,898000
2007-02-14,3.5480103492736816,4.605000019073486,4.699999809265137,4.46999979019165,4.699999809265137,1010000
2007-02-15,3.7252185344696045,4.835000038146973,4.940000057220459,4.675000190734863,4.760000228881836,1176000
2007-02-19,3.817673683166504,4.954999923706055,5.130000114440918,4.889999866485596,4.900000095367432,1039000
2007-02-20,3.7290701866149902,4.840000152587891,5.25,4.820000171661377,5.099999904632568,958000
2007-02-21,3.6443183422088623,4.730000019073486,4.994999885559082,4.699999809265137,4.855000019073486,390000
2007-02-22,3.6212055683135986,4.699999809265137,4.840000152587891,4.670000076293945,4.800000190734863,300000
2007-02-23,3.4401445388793945,4.465000152587891,4.78000020980835,4.449999809265137,4.610000133514404,814000
2007-02-26,3.4632585048675537,4.494999885559082,4.585000038146973,4.300000190734863,4.389999866485596,399000
2007-02-27,3.497929573059082,4.539999961853027,4.650000095367432,4.454999923706055,4.570000171661377,449000
2007-02-28,3.2976086139678955,4.28000020980835,4.460000038146973,4.150000095367432,4.300000190734863,855000
2007-03-01,3.266788959503174,4.239999771118164,4.389999866485596,4.074999809265137,4.320000171661377,619000
2007-03-02,3.366950035095215,4.369999885559082,4.579999923706055,4.304999828338623,4.380000114440918,907000
2007-03-05,3.0009772777557373,3.8949999809265137,4.300000190734863,3.8350000381469727,4.114999771118164,1134000
2007-03-06,3.074171543121338,3.990000009536743,4.059999942779541,3.890000104904175,3.9800000190734863,496000
2007-03-07,3.0433530807495117,3.950000047683716,4.130000114440918,3.9000000953674316,3.9800000190734863,467000
2007-03-08,3.2090041637420654,4.164999961853027,4.184999942779541,3.9200000762939453,3.9600000381469727,500000
2007-03-09,3.1049911975860596,4.03000020980835,4.199999809265137,4.014999866485596,4.199999809265137,436000
2007-03-12,3.166628122329712,4.110000133514404,4.150000095367432,4.005000114440918,4.090000152587891,396000
2007-03-13,3.1473662853240967,4.085000038146973,4.170000076293945,4.010000228881836,4.114999771118164,299000
2007-03-14,3.093433380126953,4.014999866485596,4.074999809265137,3.9000000953674316,3.9000000953674316,303000
2007-03-15,3.162776231765747,4.105000019073486,4.175000190734863,4.059999942779541,4.099999904632568,472000
2007-03-16,3.3091654777526855,4.295000076293945,4.380000114440918,4.090000152587891,4.099999904632568,334000
2007-03-19,3.9486536979675293,5.125,5.15500020980835,4.349999904632568,4.389999866485596,5565000
2007-03-20,3.7675938606262207,4.889999866485596,5.440000057220459,4.840000152587891,5.300000190734863,3757000
