Date,Adj Close,Close,High,Low,Open,Volume
2018-03-09,264.65484619140625,267.75,276.0,252.10000610351562,270.0,15776490
2018-03-12,265.0996398925781,268.20001220703125,271.0,261.70001220703125,267.8999938964844,1278682
2018-03-13,268.8557434082031,272.0,277.20001220703125,264.0,267.1000061035156,1262968
2018-03-14,268.95458984375,272.1000061035156,277.1000061035156,270.5,271.5,477332
2018-03-15,284.91790771484375,288.25,293.70001220703125,272.1499938964844,274.95001220703125,2210265
2018-03-16,292.92425537109375,296.3500061035156,304.0,291.0,292.1000061035156,1339569
2018-03-19,297.2734069824219,300.75,311.0,298.1499938964844,302.0,565161
2018-03-20,293.61614990234375,297.04998779296875,305.0,296.95001220703125,300.8999938964844,247595
2018-03-21,293.9127197265625,297.3500061035156,304.0,297.0,300.79998779296875,282172
2018-03-22,291.9852294921875,295.3999938964844,301.8999938964844,291.1000061035156,301.8999938964844,234442
2018-03-23,288.822265625,292.20001220703125,294.79998779296875,276.6499938964844,291.6499938964844,195670
2018-03-26,293.072509765625,296.5,299.6499938964844,292.54998779296875,293.25,136812
2018-03-27,293.22076416015625,296.6499938964844,301.0,296.0,298.75,84581
2018-03-28,297.02630615234375,300.5,303.0,295.0,296.45001220703125,283595
2018-04-02,300.0904541015625,303.6000061035156,307.04998779296875,301.5,304.3500061035156,78989
2018-04-03,298.45953369140625,301.95001220703125,304.6000061035156,300.6000061035156,304.0,59151
2018-04-04,296.6802978515625,300.1499938964844,304.0,300.0,302.75,122914
2018-04-05,316.74566650390625,320.45001220703125,332.0,298.0,301.0,622573
2018-04-06,318.0800476074219,321.79998779296875,334.0,316.6499938964844,320.0,202562
2018-04-09,328.1621398925781,332.0,346.45001220703125,323.0,323.0,330216
2018-04-10,337.6512145996094,341.6000061035156,346.8999938964844,333.0,333.0,322857
2018-04-11,337.3546447753906,341.29998779296875,350.0,339.54998779296875,350.0,151072
2018-04-12,334.29052734375,338.20001220703125,346.25,337.5,342.6000061035156,130852
2018-04-13,335.2789001464844,339.20001220703125,344.6499938964844,337.0,339.8999938964844,189580
2018-04-16,331.12744140625,335.0,340.0,333.1499938964844,335.20001220703125,52196
2018-04-17,331.918212890625,335.79998779296875,338.45001220703125,333.95001220703125,336.29998779296875,37755
2018-04-18,331.2757263183594,335.1499938964844,339.5,333.8999938964844,339.5,52240
2018-04-19,331.3251647949219,335.20001220703125,337.04998779296875,333.1000061035156,336.04998779296875,36502
2018-04-20,329.3482971191406,333.20001220703125,337.04998779296875,330.45001220703125,335.20001220703125,38673
2018-04-23,337.99713134765625,341.95001220703125,355.0,334.0,334.0,100266
2018-04-24,338.0959777832031,342.04998779296875,348.1000061035156,341.0,342.45001220703125,194951
