Date,Close,High,Low,Open,Volume
1991-01-02,15.508462905883789,15.508462905883789,14.871129277316902,14.871129277316902,0
1991-01-03,15.508462905883789,15.508462905883789,14.871129277316902,14.871129277316902,0
1991-01-04,15.508462905883789,15.508462905883789,15.508462905883789,15.508462905883789,0
1991-01-07,14.9773530960083,15.08357560235845,14.23379690484811,14.446240564257549,0
1991-01-08,14.9773530960083,14.9773530960083,14.9773530960083,14.9773530960083,0
1991-01-09,14.552458763122559,15.083571137665604,14.23379269168719,15.083571137665604,0
1991-01-10,14.552458763122559,14.552458763122559,14.552458763122559,14.552458763122559,0
1991-01-11,14.87113094329834,14.871130943298342,14.233797243332303,14.446240907793719,0
1991-01-14,14.446239471435547,14.658684468064914,14.23379582809694,14.658684468064914,0
1991-01-15,14.446239471435547,14.446239471435547,14.446239471435547,14.446239471435547,0
1991-01-16,14.446239471435547,14.446239471435547,14.446239471435547,14.446239471435547,0
1991-01-17,14.446239471435547,14.446239471435547,14.446239471435547,14.446239471435547,0
1991-01-18,14.446239471435547,14.446239471435547,14.446239471435547,14.446239471435547,0
1991-01-21,14.446239471435547,14.446239471435547,14.446239471435547,14.446239471435547,0
1991-01-22,14.446239471435547,14.446239471435547,14.446239471435547,14.446239471435547,0
1991-01-23,14.233798027038574,14.658686732646474,14.021352997589139,14.658686732646474,0
1991-01-24,14.021352767944336,14.021352767944336,13.808907741974373,14.021352767944336,0
1991-01-25,13.596457481384277,14.021347369742097,13.384013890495792,14.021347369742097,0
1991-01-28,13.596457481384277,13.596457481384277,13.596457481384277,13.596457481384277,0
1991-01-29,13.596457481384277,13.596457481384277,13.596457481384277,13.596457481384277,0
1991-01-30,13.596457481384277,13.596457481384277,13.596457481384277,13.596457481384277,0
1991-01-31,13.808903694152832,14.233793621544232,13.70268121230498,14.233793621544232,0
1991-02-01,14.021352767944336,14.021352767944336,13.70268522898939,13.808907741974373,0
1991-02-04,14.233798027038574,14.658686732646474,14.021352997589139,14.446241703197039,0
1991-02-05,14.233798027038574,14.446241703197039,14.021352997589139,14.446241703197039,0
1991-02-06,14.233798027038574,14.340019188472322,14.127574159022886,14.233798027038572,0
1991-02-07,13.808903694152832,13.808903694152832,13.49023624860928,13.596458730457131,0
1991-02-08,13.384018898010254,13.70268508021438,13.384018898010254,13.596462568382693,0
1991-02-11,12.959127426147461,13.17157242645775,12.640459925682029,13.17157242645775,0
1991-02-12,12.959127426147461,12.959127426147461,12.959127426147461,12.959127426147461,0
1991-02-13,12.215570449829102,12.746682973420842,12.215570449829102,12.534237963984147,0
1991-02-14,12.42801570892334,12.746683229479869,12.321794555362032,12.42801570892334,0
1991-02-15,12.534236907958984,12.746681899496924,12.109348278173831,12.640459403727954,0
1991-02-18,12.534236907958984,12.534236907958984,12.534236907958984,12.534236907958984,0
1991-02-19,14.446239471435547,14.87112946469428,14.021350831467572,14.021350831467572,0
1991-02-20,14.127573013305664,14.127573013305664,13.596461836045075,13.808906848265654,0
1991-02-21,14.021352767944336,14.552463979578297,14.021352767944336,14.552463979578297,0
1991-02-22,14.658683776855469,14.871128763467294,14.446238790243644,14.658683776855469,0
1991-02-25,14.658683776855469,14.658683776855469,14.658683776855469,14.658683776855469,0
1991-02-26,15.827128410339355,16.14579450798144,14.658682443543528,14.871127410831964,0
1991-02-27,16.358243942260742,16.464466454911435,15.508465194346138,16.145798916959354,0
1991-02-28,15.933354377746582,16.358243051933062,15.933354377746584,16.25202189835459,0
1991-03-01,15.933354377746582,15.933354377746584,15.933354377746584,15.933354377746584,0
1991-03-04,15.933354377746582,16.14579803819439,14.658685648605413,15.72090936400791,0
1991-03-05,16.145795822143555,16.145795822143555,15.720907206274102,15.720907206274102,0
1991-03-06,16.145795822143555,16.145795822143555,16.145795822143555,16.145795822143555,0
1991-03-07,15.508462905883789,15.508462905883789,14.871129277316902,14.871129277316902,0
1991-03-08,15.720909118652344,15.720909118652344,14.87113043025098,14.977352935462507,0
1991-03-11,15.402242660522461,15.508465173027133,15.083576476299383,15.296020148017787,0
1991-03-12,15.402242660522461,15.402242660522461,14.871131451290038,15.296020148017787,0
1991-03-13,15.402242660522461,15.508465173027133,15.083576476299383,15.189798988804055,0
1991-03-14,15.402242660522461,15.402242660522461,15.402242660522461,15.402242660522461,0
1991-03-15,15.402242660522461,15.720910198036478,15.083576476299383,15.083576476299383,0
1991-03-18,15.083574295043945,15.296017936040597,14.87112930075655,15.083574295043945,0
1991-03-19,15.083574295043945,15.083574295043945,15.083574295043945,15.083574295043945,0
1991-03-20,14.87113094329834,15.083575961050652,14.233797243332303,14.871130943298342,0
1991-03-21,14.87113094329834,14.977353452174496,14.446240907793719,14.446240907793719,0
1991-03-22,14.658683776855469,15.296017383400248,14.658683776855469,15.083573750079118,0
1991-03-25,14.87113094329834,14.871130943298342,14.446240907793719,14.65868592554603,0
1991-03-26,14.764909744262695,14.871132262562178,14.446242189364252,14.446242189364252,0
1991-03-27,14.658683776855469,15.083573750079118,14.658683776855469,14.658683776855469,0
1991-03-28,14.658683776855469,14.658683776855469,14.658683776855469,14.658683776855469,0
1991-03-29,14.658683776855469,14.658683776855469,14.658683776855469,14.658683776855469,0
1991-04-01,15.296018600463867,15.296018600463867,14.87112994672365,14.87112994672365,0
1991-04-02,15.933354377746582,15.933354377746584,15.508464350269238,15.508464350269238,0
1991-04-03,16.145795822143555,16.358240806723625,15.827129698564136,15.93335219085417,0
1991-04-04,16.252017974853516,16.252017974853516,15.720905568725994,15.720905568725994,0
1991-04-05,17.1018009185791,17.208022074136185,16.14579833894731,16.14579833894731,0
1991-04-08,18.057798385620117,18.16402223360579,17.63290976013098,17.845354749520904,0
1991-04-09,18.057798385620117,18.695133353789892,17.845354749520904,17.845354749520904,0
1991-04-10,18.057798385620117,18.057798385620117,18.057798385620117,18.057798385620117,0
1991-04-11,18.37646484375,18.37646484375,18.057797377456264,18.057797377456264,0
1991-04-12,19.01380157470703,19.544912715473014,18.907579075895683,19.01380157470703,0
1991-04-15,19.332462310791016,19.969797125404163,19.226239841688827,19.5449072489954,0
1991-04-16,19.01380157470703,19.544912715473014,18.48268908065028,19.544912715473014,0
1991-04-17,19.01380157470703,19.01380157470703,19.01380157470703,19.01380157470703,0
1991-04-18,18.90757942199707,19.226245570973504,18.37646691821836,18.695134420485584,0
