Date,Adj Close,Close,High,Low,Open,Volume
2025-12-15,1438.4000244140625,1438.4000244140625,1497.800048828125,1413.0,1470.0,12889175
2025-12-16,1441.0999755859375,1441.0999755859375,1466.5,1380.0999755859375,1414.0,3127896
2025-12-17,1402.9000244140625,1402.9000244140625,1481.9000244140625,1380.0,1438.0,1210546
2025-12-18,1366.4000244140625,1366.4000244140625,1434.0,1341.0,1410.0,533166
2025-12-19,1374.300048828125,1374.300048828125,1438.699951171875,1368.0999755859375,1392.0,591914
2025-12-22,1354.5,1354.5,1393.0,1344.5,1385.0,186082
2025-12-23,1362.5999755859375,1362.5999755859375,1374.300048828125,1336.5999755859375,1361.0,209038
2025-12-24,1347.699951171875,1347.699951171875,1380.800048828125,1342.0,1362.0,115809
2025-12-26,1364.699951171875,1364.699951171875,1369.9000244140625,1341.0,1341.0,134534
2025-12-29,1365.4000244140625,1365.4000244140625,1380.0,1344.5,1363.0,92232
2025-12-30,1385.0999755859375,1385.0999755859375,1395.0,1365.4000244140625,1374.0,107110
2025-12-31,1384.9000244140625,1384.9000244140625,1425.9000244140625,1370.0,1385.0999755859375,133095
2026-01-01,1402.4000244140625,1402.4000244140625,1415.0,1387.9000244140625,1389.300048828125,88994
2026-01-02,1443.5,1443.5,1455.0,1406.0,1409.4000244140625,229326
2026-01-05,1467.0999755859375,1467.0999755859375,1524.0,1412.9000244140625,1454.300048828125,497437
2026-01-06,1430.4000244140625,1430.4000244140625,1479.0999755859375,1423.0999755859375,1461.300048828125,112790
2026-01-07,1447.5,1447.5,1477.0,1435.4000244140625,1435.4000244140625,133654
2026-01-08,1463.0,1463.0,1484.800048828125,1438.5,1449.0,161642
2026-01-09,1430.0999755859375,1430.0999755859375,1463.199951171875,1413.699951171875,1448.0,82838
2026-01-12,1400.300048828125,1400.300048828125,1431.4000244140625,1391.5999755859375,1406.0,165460
2026-01-13,1432.9000244140625,1432.9000244140625,1465.0,1396.0999755859375,1408.9000244140625,161172
2026-01-14,1475.199951171875,1475.199951171875,1479.9000244140625,1432.199951171875,1433.800048828125,61207
2026-01-15,1475.199951171875,1475.199951171875,1475.199951171875,1475.199951171875,1475.199951171875,0
2026-01-16,1500.5,1500.5,1519.5999755859375,1494.199951171875,1506.800048828125,111849
2026-01-19,1506.199951171875,1506.199951171875,1541.0,1490.199951171875,1500.0,128877
2026-01-20,1458.800048828125,1458.800048828125,1505.0,1434.5,1501.199951171875,40341
2026-01-21,1388.300048828125,1388.300048828125,1456.5999755859375,1379.199951171875,1448.0,66474
2026-01-22,1390.5999755859375,1390.5999755859375,1416.5999755859375,1381.0999755859375,1399.0,38775
2026-01-23,1404.800048828125,1404.800048828125,1477.300048828125,1363.9000244140625,1393.9000244140625,111406
2026-01-27,1419.5999755859375,1419.5999755859375,1426.0,1384.199951171875,1408.0,47165
2026-01-28,1449.800048828125,1449.800048828125,1452.0,1388.9000244140625,1420.0,37687
2026-01-29,1466.4000244140625,1466.4000244140625,1478.5999755859375,1401.0,1435.699951171875,90255
2026-01-30,1479.199951171875,1479.199951171875,1486.0,1447.0999755859375,1462.5,27135
2026-02-02,1459.5999755859375,1459.5999755859375,1468.0,1432.5999755859375,1448.0,31968
2026-02-03,1501.800048828125,1501.800048828125,1508.300048828125,1435.300048828125,1459.5999755859375,67576
2026-02-04,1474.5999755859375,1474.5999755859375,1505.0,1461.0,1490.0,14480
2026-02-05,1526.0,1526.0,1538.0,1482.0999755859375,1482.0999755859375,65118
2026-02-06,1537.300048828125,1537.300048828125,1560.0,1508.199951171875,1540.0,73481
2026-02-09,1635.5,1635.5,1644.0,1529.699951171875,1550.0,106032
2026-02-10,1633.5999755859375,1633.5999755859375,1651.0,1604.0999755859375,1621.0999755859375,58135
2026-02-11,1606.699951171875,1606.699951171875,1660.800048828125,1583.199951171875,1633.199951171875,64502
2026-02-12,1614.0999755859375,1614.0999755859375,1636.0,1604.199951171875,1614.9000244140625,17505
2026-02-13,1593.0999755859375,1593.0999755859375,1624.0,1580.0,1624.0,30627
2026-02-16,1543.199951171875,1543.199951171875,1594.5,1534.0,1593.0999755859375,18753
2026-02-17,1577.199951171875,1577.199951171875,1590.0,1543.800048828125,1543.800048828125,18545
2026-02-18,1588.199951171875,1588.199951171875,1606.0,1575.199951171875,1590.0,12629
2026-02-19,1568.5999755859375,1568.5999755859375,1594.0,1550.0,1580.5999755859375,22212
2026-02-20,1524.0999755859375,1524.0999755859375,1570.0,1501.4000244140625,1569.699951171875,12565
2026-02-23,1574.800048828125,1574.800048828125,1595.0,1525.0,1525.0,36250
2026-02-24,1594.699951171875,1594.699951171875,1619.5,1570.300048828125,1574.0999755859375,30560
2026-02-25,1618.9000244140625,1618.9000244140625,1633.5999755859375,1600.800048828125,1607.0,12896
2026-02-26,1612.4000244140625,1612.4000244140625,1638.5,1593.4000244140625,1619.0,11498
2026-02-27,1587.199951171875,1587.199951171875,1624.800048828125,1562.0,1603.5999755859375,11946
2026-03-02,1580.0,1580.0,1615.0,1513.0999755859375,1513.199951171875,14035
2026-03-04,1545.300048828125,1545.300048828125,1570.0,1530.0999755859375,1570.0,10050
2026-03-05,1565.0,1565.0,1572.9000244140625,1549.9000244140625,1550.0,11277
2026-03-06,1581.4000244140625,1581.4000244140625,1605.0,1555.199951171875,1565.0,8872
2026-03-09,1567.4000244140625,1567.4000244140625,1589.4000244140625,1545.0,1552.5999755859375,8739
2026-03-10,1631.5,1631.5,1699.0,1570.0,1570.9000244140625,99545
2026-03-11,1616.5,1616.5,1685.0,1601.0,1620.0999755859375,30695
2026-03-12,1588.5999755859375,1588.5999755859375,1621.800048828125,1582.300048828125,1610.0,7599
2026-03-13,1538.5999755859375,1538.5999755859375,1603.9000244140625,1520.800048828125,1587.9000244140625,55299
2026-03-16,1554.699951171875,1554.699951171875,1567.4000244140625,1505.0,1540.0,95186
2026-03-17,1561.0,1561.0,1580.0,1544.4000244140625,1570.0,54864
2026-03-18,1631.0999755859375,1631.0999755859375,1666.9000244140625,1570.0,1570.0,39267
2026-03-19,1601.5999755859375,1601.5999755859375,1635.199951171875,1590.0,1629.5,18268
2026-03-20,1650.5,1650.5,1660.0,1602.0,1625.0,22039
2026-03-23,1591.4000244140625,1591.4000244140625,1637.0,1579.0999755859375,1632.0,20204
2026-03-24,1572.699951171875,1572.699951171875,1630.0,1559.9000244140625,1630.0,26450
